tract_geoid,microtype,datetime,utc_offset,interval_minutes,cnt_tmcs,V1_aggflow_plph,V1_aggdensity_plpm,V1_aggspeed_mph,V5_aggflow_plph,V5_aggdensity_plpm,V5_aggspeed_mph,,,,,V1_aggflow_plph,V5_aggflow_plph,,,sum,,total vehicles ,,avg total vehicles
13001950100,6,9/16/2019 6:15,-04:00,15,11,68.9259,1.1749,58.67,98.0137,1.6535,59.28,,,,,,,,,,,,,
13001950100,6,9/16/2019 6:30,-04:00,15,11,69.0429,1.3696,50.41,86.8414,1.7515,49.58,,,,,,,,,,,,,
13001950100,6,9/16/2019 6:45,-04:00,15,11,78.434,1.3821,56.75,114.3878,2.0306,56.33,,,,,,,,,,,,,
13001950100,6,9/16/2019 7:00,-04:00,15,11,51.9812,0.9278,56.02,71.4204,1.2605,56.66,,,,,,,,,,,,,
13001950100,6,9/16/2019 7:15,-04:00,15,11,77.1983,1.383,55.82,106.4436,1.9019,55.97,,,,,,,,,,,,,
13001950100,6,9/16/2019 7:30,-04:00,15,11,77.4659,1.4214,54.5,87.8098,1.5884,55.28,,,,,,,,,,,,,
13001950100,6,9/16/2019 7:45,-04:00,15,11,112.6745,1.9361,58.2,127.2767,2.2015,57.81,,,,,,,,,,,,,
13001950100,6,9/16/2019 8:00,-04:00,15,11,78.7226,1.3387,58.8,91.0756,1.5344,59.36,,,,,,,,,,,,,
13001950100,6,9/16/2019 8:15,-04:00,15,11,71.4751,1.2881,55.49,81.7091,1.4765,55.34,,,,,,,,,,,,,
13001950100,6,9/16/2019 8:30,-04:00,15,11,66.8198,1.1754,56.85,89.9567,1.5596,57.68,,,,,,,,,,,,,
13001950100,6,9/16/2019 8:45,-04:00,15,11,93.4683,2.3918,39.08,103.4254,3.0375,34.05,,,,,,,,,,,,,
13001950100,6,9/16/2019 9:00,-04:00,15,11,48.6417,0.8651,56.22,49.5995,0.8818,56.25,,,,,,,,,,,,,
13001950100,6,9/16/2019 9:15,-04:00,15,11,65.3076,1.1315,57.72,80.4553,1.385,58.09,,,,,,,,,,,,,
13001950100,6,9/16/2019 9:30,-04:00,15,11,61.9688,1.0877,56.97,67.7145,1.1677,57.99,,,,,,,,,,,,,
13001950100,6,9/16/2019 9:45,-04:00,15,11,75.518,1.2831,58.85,82.9809,1.4022,59.18,,,,,,,,,,,,,
13001950100,6,9/16/2019 10:00,-04:00,15,11,54.7009,0.9364,58.41,62.8446,1.0556,59.54,,,,,,,,,,,,,
13001950100,6,9/16/2019 10:15,-04:00,15,11,51.103,0.9195,55.57,66.9111,1.1991,55.8,,,,,,,,,,,,,
13001950100,6,9/16/2019 10:30,-04:00,15,11,64.2615,1.0918,58.86,74.8875,1.2581,59.52,,,,,,,,,,,,,
13001950100,6,9/16/2019 10:45,-04:00,15,11,66.65,1.1636,57.28,72.5031,1.2676,57.2,,,,,,,,,,,,,
13001950100,6,9/16/2019 11:00,-04:00,15,11,70.0891,1.2053,58.15,74.6955,1.2824,58.25,,,,,,,,,,,,,
13001950100,6,9/16/2019 11:15,-04:00,15,11,73.8013,1.2844,57.46,83.5837,1.4463,57.79,,,,,,,,,,,,,
13001950100,6,9/16/2019 11:30,-04:00,15,11,89.2055,1.4941,59.7,94.6494,1.5762,60.05,,,,,,,,,,,,,
13001950100,6,9/16/2019 11:45,-04:00,15,11,51.7617,1.0266,50.42,57.6272,1.1682,49.33,,,,,,,,,,,,,
13001950100,6,9/16/2019 12:00,-04:00,15,11,53.8869,0.9526,56.57,63.0551,1.0935,57.66,,,,,,,,,,,,,
13001950100,6,9/16/2019 12:15,-04:00,15,11,69.2012,1.1734,58.98,78.8672,1.3365,59.01,,,,,,,,,,,,,
13001950100,6,9/16/2019 12:30,-04:00,15,11,67.0182,1.1899,56.32,86.9406,1.5448,56.28,,,,,,,,,,,,,
13001950100,6,9/16/2019 12:45,-04:00,15,11,45.8712,0.8298,55.28,51.5218,0.9276,55.54,,,,,,,,,,,,,
13001950100,6,9/16/2019 13:00,-04:00,15,11,49.6278,0.8624,57.54,57.1726,0.9771,58.51,,,,,,,,,,,,,
13001950100,6,9/16/2019 13:15,-04:00,15,11,57.3478,0.98,58.52,65.0018,1.0989,59.15,,,,,,,,,,,,,
13001950100,6,9/16/2019 13:30,-04:00,15,11,51.0741,0.8739,58.44,62.5919,1.0588,59.11,,,,,,,,,,,,,
13001950100,6,9/16/2019 13:45,-04:00,15,11,51.8,0.873,59.34,59.098,0.9788,60.38,,,,,,,,,,,,,
13001950100,6,9/16/2019 14:00,-04:00,15,11,67.6112,1.1877,56.92,79.6579,1.3936,57.16,,,,,,,,,,,,,
13001950100,6,9/16/2019 14:15,-04:00,15,11,93.1025,1.6186,57.52,104.2572,1.8116,57.55,,,,,,,,,,,,,
13001950100,6,9/16/2019 14:30,-04:00,15,11,52.535,0.9229,56.93,56.5503,0.9864,57.33,,,,,,,,,,,,,
13001950100,6,9/16/2019 14:45,-04:00,15,11,66.0426,1.3347,49.48,76.329,1.5963,47.82,,,,,,,,,,,,,
13001950100,6,9/16/2019 15:00,-04:00,15,11,89.9025,1.9329,46.51,101.7019,2.3368,43.52,,,,,,,,,,,,,
13001950100,6,9/16/2019 15:15,-04:00,15,11,86.5281,1.479,58.51,106.9826,1.797,59.53,,,,,,,,,,,,,
13001950100,6,9/16/2019 15:30,-04:00,15,11,84.0549,2.3539,35.71,108.992,3.5855,30.4,,,,,,,,,,,,,
13001950100,6,9/16/2019 15:45,-04:00,15,11,82.1524,1.3935,58.95,89.9142,1.5135,59.41,,,,,,,,,,,,,
13001950100,6,9/16/2019 16:00,-04:00,15,11,85.0543,1.47,57.86,98.802,1.6876,58.54,,,,,,,,,,,,,
13001950100,6,9/16/2019 16:15,-04:00,15,11,72.2472,1.3262,54.48,83.7067,1.5362,54.49,,,,,,,,,,,,,
13001950100,6,9/16/2019 16:30,-04:00,15,11,57.5112,1.0433,55.13,61.8266,1.118,55.3,,,,,,,,,,,,,
13001950100,6,9/16/2019 16:45,-04:00,15,11,69.9305,1.2414,56.33,75.2793,1.3278,56.69,,,,,,,,,,,,,
13001950100,6,9/16/2019 17:00,-04:00,15,11,68.4316,1.2134,56.4,73.1036,1.2912,56.62,,,,,,,,,,,,,
13001950100,6,9/16/2019 17:15,-04:00,15,11,58.2511,1.054,55.27,62.2866,1.1259,55.32,,,,,,,,,,,,,
13001950100,6,9/16/2019 17:30,-04:00,15,11,89.0881,1.6393,54.34,98.3189,1.8412,53.4,,,,,,,,,,,,,
13001950100,6,9/16/2019 17:45,-04:00,15,11,53.7894,0.9918,54.23,57.9146,1.067,54.28,,,,,,,,,,,,,
13001950100,6,9/16/2019 18:00,-04:00,15,11,57.9196,1.1375,50.92,81.4153,1.6319,49.89,,,,,,,,,,,,,
13001950100,6,9/16/2019 18:15,-04:00,15,11,63.7239,1.0658,59.79,75.3432,1.2397,60.78,,,,,,,,,,,,,
13001950100,6,9/16/2019 18:30,-04:00,15,11,61.2665,0.9969,61.46,78.2486,1.2348,63.37,,,,,,,,,,,,,
13001950100,6,9/16/2019 18:45,-04:00,15,11,41.8701,0.7588,55.18,49.364,0.8896,55.49,,,,,,,,,,,,,
13001950100,6,9/16/2019 19:00,-04:00,15,11,31.2948,0.5627,55.61,45.9431,0.8194,56.07,,,,,,,,,,,,,
13001950100,6,9/16/2019 19:15,-04:00,15,11,23.0264,0.4242,54.29,30.7063,0.565,54.35,,,,,,,,,,,,,
13001950100,6,9/16/2019 19:30,-04:00,15,11,36.6498,0.6495,56.43,47.389,0.8316,56.98,,,,,,,,,,,,,
13001950100,6,9/16/2019 19:45,-04:00,15,11,37.4245,0.6222,60.15,52.0542,0.8467,61.48,,,,,,,,,,,,,
13001950100,6,9/16/2019 20:00,-04:00,15,11,33.3718,0.6442,51.8,55.206,1.079,51.16,,,,,,,,,,,,,
13001950100,6,9/16/2019 20:15,-04:00,15,11,22.7655,0.4436,51.32,27.9386,0.5514,50.66,,,,,,,,,,,,,
13001950100,6,9/16/2019 20:30,-04:00,15,11,18.6786,0.3442,54.27,23.5759,0.4337,54.36,,,,,,,,,,,,,
13001950100,6,9/16/2019 20:45,-04:00,15,11,18.6786,0.3442,54.27,23.5759,0.4337,54.36,,,,,,,,,,,,,
13001950100,6,9/16/2019 21:00,-04:00,15,11,16.3393,0.4097,39.89,22.1766,0.5834,38.01,,,,,,,,,,,,,
13001950100,6,9/16/2019 21:15,-04:00,15,11,33.0467,0.5836,56.62,48.6621,0.856,56.85,,,,,,,,,,,,,
13001950100,6,9/16/2019 21:30,-04:00,15,11,25.5948,0.4399,58.18,38.3528,0.6481,59.17,,,,,,,,,,,,,
13001950100,6,9/16/2019 21:45,-04:00,15,11,13.1163,0.2362,55.54,21.1285,0.3796,55.66,,,,,,,,,,,,,
13001950100,6,9/16/2019 22:00,-04:00,15,11,16.6063,0.2976,55.8,40.3348,0.7208,55.96,,,,,,,,,,,,,
13001950100,6,9/16/2019 22:15,-04:00,15,11,15.1567,0.2488,60.91,37.0307,0.5984,61.88,,,,,,,,,,,,,
13001950100,6,9/16/2019 22:30,-04:00,15,11,5.5132,0.1012,54.47,9.6851,0.1777,54.49,,,,,,,,,,,,,
13001950100,6,9/16/2019 22:45,-04:00,15,11,5.5187,0.1013,54.46,9.6944,0.178,54.48,,,,,,,,,,,,,
13001950100,6,9/16/2019 23:00,-04:00,15,11,7.4172,0.1341,55.32,34.8466,0.6292,55.38,,,,,,,,,,,,,
13001950100,6,9/16/2019 23:15,-04:00,15,11,20.9648,0.3656,57.35,46.8767,0.815,57.52,,,,,,,,,,,,,
13001950100,6,9/16/2019 23:30,-04:00,15,11,27.9346,0.4926,56.7,67.3294,1.1908,56.54,,,,,,,,,,,,,
13001950100,6,9/16/2019 23:45,-04:00,15,11,2.7854,0.0525,53.06,8.4623,0.1611,52.53,,,,,,,,,,,,,
13001950100,6,9/17/2019 0:00,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/17/2019 0:15,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/17/2019 0:30,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/17/2019 0:45,-04:00,15,11,1.4016,0.0217,64.62,3.1039,0.048,64.62,,,,,,,,,,,,,
13001950100,6,9/17/2019 1:00,-04:00,15,11,3.0426,0.0479,63.49,20.9555,0.3301,63.49,,,,,,,,,,,,,
13001950100,6,9/17/2019 1:15,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/17/2019 1:30,-04:00,15,11,2.4553,0.0448,54.8,5.4374,0.0992,54.8,,,,,,,,,,,,,
13001950100,6,9/17/2019 1:45,-04:00,15,11,3.5897,0.0614,58.43,24.7237,0.4231,58.43,,,,,,,,,,,,,
13001950100,6,9/17/2019 2:00,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/17/2019 2:15,-04:00,15,11,5.5164,0.0902,61.15,36.3168,0.5935,61.19,,,,,,,,,,,,,
13001950100,6,9/17/2019 2:30,-04:00,15,11,3.6997,0.06,61.7,6.2927,0.1027,61.27,,,,,,,,,,,,,
13001950100,6,9/17/2019 2:45,-04:00,15,11,3.3164,0.056,59.27,13.0816,0.2208,59.26,,,,,,,,,,,,,
13001950100,6,9/17/2019 3:00,-04:00,15,11,12.7357,0.2755,46.23,30.5539,0.666,45.87,,,,,,,,,,,,,
13001950100,6,9/17/2019 3:15,-04:00,15,11,11.4776,0.1901,60.38,16.8716,0.2793,60.4,,,,,,,,,,,,,
13001950100,6,9/17/2019 3:30,-04:00,15,11,2.8477,0.0453,62.91,19.6135,0.3118,62.91,,,,,,,,,,,,,
13001950100,6,9/17/2019 3:45,-04:00,15,11,0.2776,0.0045,62.08,0.2776,0.0045,62.08,,,,,,,,,,,,,
13001950100,6,9/17/2019 4:00,-04:00,15,11,0.1398,0.0026,54.09,0.1794,0.0033,54.04,,,,,,,,,,,,,
13001950100,6,9/17/2019 4:15,-04:00,15,11,11.0502,0.1768,62.49,36.8298,0.5885,62.58,,,,,,,,,,,,,
13001950100,6,9/17/2019 4:30,-04:00,15,11,2.0478,0.0343,59.75,11.6673,0.195,59.84,,,,,,,,,,,,,
13001950100,6,9/17/2019 4:45,-04:00,15,11,26.6151,0.4659,57.12,48.4561,0.8465,57.24,,,,,,,,,,,,,
13001950100,6,9/17/2019 5:00,-04:00,15,11,42.6952,0.7706,55.4,59.4718,1.0792,55.11,,,,,,,,,,,,,
13001950100,6,9/17/2019 5:15,-04:00,15,11,48.8643,0.8685,56.26,86.8127,1.558,55.72,,,,,,,,,,,,,
13001950100,6,9/17/2019 5:30,-04:00,15,11,31.0021,0.5332,58.15,71.0856,1.2104,58.73,,,,,,,,,,,,,
13001950100,6,9/17/2019 5:45,-04:00,15,11,31.2496,0.5262,59.39,67.89,1.1309,60.03,,,,,,,,,,,,,
13001950100,6,9/17/2019 6:00,-04:00,15,11,72.6821,1.3793,52.69,112.5296,2.175,51.74,,,,,,,,,,,,,
13001950100,6,9/17/2019 6:15,-04:00,15,11,75.5798,1.185,63.78,94.7155,1.4449,65.55,,,,,,,,,,,,,
13001950100,6,9/17/2019 6:30,-04:00,15,11,55.7486,1.0513,53.03,68.8155,1.318,52.21,,,,,,,,,,,,,
13001950100,6,9/17/2019 6:45,-04:00,15,11,58.5349,0.9959,58.77,81.0238,1.3767,58.86,,,,,,,,,,,,,
13001950100,6,9/17/2019 7:00,-04:00,15,11,67.4288,1.1606,58.1,85.3232,1.4742,57.88,,,,,,,,,,,,,
13001950100,6,9/17/2019 7:15,-04:00,15,11,70.2513,1.4245,49.32,86.963,1.7391,50.01,,,,,,,,,,,,,
13001950100,6,9/17/2019 7:30,-04:00,15,11,80.7465,1.5189,53.16,111.2975,2.1509,51.74,,,,,,,,,,,,,
13001950100,6,9/17/2019 7:45,-04:00,15,11,74.0117,1.3518,54.75,96.9104,1.7736,54.64,,,,,,,,,,,,,
13001950100,6,9/17/2019 8:00,-04:00,15,11,55.2182,0.9709,56.87,65.6775,1.1354,57.84,,,,,,,,,,,,,
13001950100,6,9/17/2019 8:15,-04:00,15,11,51.7086,0.9372,55.17,73.2948,1.3323,55.01,,,,,,,,,,,,,
13001950100,6,9/17/2019 8:30,-04:00,15,11,68.8084,3.1008,22.19,77.054,4.6332,16.63,,,,,,,,,,,,,
13001950100,6,9/17/2019 8:45,-04:00,15,11,61.0822,1.1829,51.64,94.6685,1.9168,49.39,,,,,,,,,,,,,
13001950100,6,9/17/2019 9:00,-04:00,15,11,39.084,0.7362,53.09,44.0989,0.8455,52.16,,,,,,,,,,,,,
13001950100,6,9/17/2019 9:15,-04:00,15,11,74.5303,1.7444,42.72,76.0783,1.7827,42.68,,,,,,,,,,,,,
13001950100,6,9/17/2019 9:30,-04:00,15,11,65.02,1.5353,42.35,74.6947,1.6919,44.15,,,,,,,,,,,,,
13001950100,6,9/17/2019 9:45,-04:00,15,11,63.6913,1.3517,47.12,71.832,1.5362,46.76,,,,,,,,,,,,,
13001950100,6,9/17/2019 10:00,-04:00,15,11,42.7928,0.8319,51.44,43.6005,0.8748,49.84,,,,,,,,,,,,,
13001950100,6,9/17/2019 10:15,-04:00,15,11,63.6776,1.2447,51.16,80.0464,1.5596,51.33,,,,,,,,,,,,,
13001950100,6,9/17/2019 10:30,-04:00,15,11,60.1578,1.2453,48.31,75.5169,1.6071,46.99,,,,,,,,,,,,,
13001950100,6,9/17/2019 10:45,-04:00,15,11,71.8952,1.4422,49.85,80.6918,1.6641,48.49,,,,,,,,,,,,,
13001950100,6,9/17/2019 11:00,-04:00,15,11,68.372,1.345,50.83,81.0128,1.6422,49.33,,,,,,,,,,,,,
13001950100,6,9/17/2019 11:15,-04:00,15,11,49.887,0.8852,56.36,65.4956,1.1581,56.55,,,,,,,,,,,,,
13001950100,6,9/17/2019 11:30,-04:00,15,11,81.3803,1.923,42.32,113.143,2.7999,40.41,,,,,,,,,,,,,
13001950100,6,9/17/2019 11:45,-04:00,15,11,32.1699,0.6092,52.81,36.7279,0.6878,53.4,,,,,,,,,,,,,
13001950100,6,9/17/2019 12:00,-04:00,15,11,84.0142,1.8632,45.09,105.5224,2.3792,44.35,,,,,,,,,,,,,
13001950100,6,9/17/2019 12:15,-04:00,15,11,92.9232,1.8931,49.09,112.3304,2.4331,46.17,,,,,,,,,,,,,
13001950100,6,9/17/2019 12:30,-04:00,15,11,59.9694,1.2526,47.88,61.3498,1.3014,47.14,,,,,,,,,,,,,
13001950100,6,9/17/2019 12:45,-04:00,15,11,69.0602,1.2191,56.65,85.5261,1.5074,56.74,,,,,,,,,,,,,
13001950100,6,9/17/2019 13:00,-04:00,15,11,64.9914,1.3376,48.59,82.4361,1.7304,47.64,,,,,,,,,,,,,
13001950100,6,9/17/2019 13:15,-04:00,15,11,57.5146,1.1986,47.98,63.7478,1.3304,47.92,,,,,,,,,,,,,
13001950100,6,9/17/2019 13:30,-04:00,15,11,80.7919,1.5999,50.5,94.4517,1.8632,50.69,,,,,,,,,,,,,
13001950100,6,9/17/2019 13:45,-04:00,15,11,79.063,1.7006,46.49,91.3242,2.0196,45.22,,,,,,,,,,,,,
13001950100,6,9/17/2019 14:00,-04:00,15,11,59.2053,1.293,45.79,69.0073,1.5911,43.37,,,,,,,,,,,,,
13001950100,6,9/17/2019 14:15,-04:00,15,11,73.8459,1.2779,57.79,96.9087,1.6899,57.34,,,,,,,,,,,,,
13001950100,6,9/17/2019 14:30,-04:00,15,11,63.2862,1.1485,55.1,74.7077,1.3612,54.88,,,,,,,,,,,,,
13001950100,6,9/17/2019 14:45,-04:00,15,11,74.1138,1.4789,50.11,80.9494,1.6665,48.57,,,,,,,,,,,,,
13001950100,6,9/17/2019 15:00,-04:00,15,11,68.8291,1.1633,59.17,84.2701,1.4127,59.65,,,,,,,,,,,,,
13001950100,6,9/17/2019 15:15,-04:00,15,11,45.0811,0.8112,55.57,50.7861,0.9107,55.77,,,,,,,,,,,,,
13001950100,6,9/17/2019 15:30,-04:00,15,11,78.3013,1.3785,56.8,102.6837,1.8322,56.04,,,,,,,,,,,,,
13001950100,6,9/17/2019 15:45,-04:00,15,11,79.9247,1.3448,59.43,92.2303,1.552,59.43,,,,,,,,,,,,,
13001950100,6,9/17/2019 16:00,-04:00,15,11,94.8358,1.6072,59.01,117.1712,1.9802,59.17,,,,,,,,,,,,,
13001950100,6,9/17/2019 16:15,-04:00,15,11,79.6371,1.3973,56.99,91.4271,1.6046,56.98,,,,,,,,,,,,,
13001950100,6,9/17/2019 16:30,-04:00,15,11,76.2335,1.3487,56.52,88.1999,1.5481,56.97,,,,,,,,,,,,,
13001950100,6,9/17/2019 16:45,-04:00,15,11,70.0418,1.3113,53.41,78.349,1.4734,53.18,,,,,,,,,,,,,
13001950100,6,9/17/2019 17:00,-04:00,15,11,62.7874,1.1243,55.85,69.6518,1.2473,55.84,,,,,,,,,,,,,
13001950100,6,9/17/2019 17:15,-04:00,15,11,68.2615,1.3189,51.76,78.0842,1.5816,49.37,,,,,,,,,,,,,
13001950100,6,9/17/2019 17:30,-04:00,15,11,86.9921,2.3114,37.64,80.5682,2.8678,28.09,,,,,,,,,,,,,
13001950100,6,9/17/2019 17:45,-04:00,15,11,74.2783,1.5193,48.89,85.2914,1.8315,46.57,,,,,,,,,,,,,
13001950100,6,9/17/2019 18:00,-04:00,15,11,61.0302,1.1089,55.03,68.4393,1.2454,54.95,,,,,,,,,,,,,
13001950100,6,9/17/2019 18:15,-04:00,15,11,80.9364,1.5716,51.5,88.6916,1.7869,49.64,,,,,,,,,,,,,
13001950100,6,9/17/2019 18:30,-04:00,15,11,43.4701,0.7679,56.61,46.349,0.8124,57.05,,,,,,,,,,,,,
13001950100,6,9/17/2019 18:45,-04:00,15,11,50.4232,1.8521,27.22,47.2669,2.6737,17.68,,,,,,,,,,,,,
13001950100,6,9/17/2019 19:00,-04:00,15,11,30.7937,0.5212,59.08,50.0255,0.8271,60.48,,,,,,,,,,,,,
13001950100,6,9/17/2019 19:15,-04:00,15,11,32.9088,0.6621,49.71,46.4898,0.9544,48.71,,,,,,,,,,,,,
13001950100,6,9/17/2019 19:30,-04:00,15,11,25.1052,0.4273,58.76,32.2955,0.5526,58.44,,,,,,,,,,,,,
13001950100,6,9/17/2019 19:45,-04:00,15,11,25.8869,0.4964,52.15,35.7498,0.6962,51.35,,,,,,,,,,,,,
13001950100,6,9/17/2019 20:00,-04:00,15,11,23.7924,0.409,58.18,29.0267,0.4964,58.47,,,,,,,,,,,,,
13001950100,6,9/17/2019 20:15,-04:00,15,11,29.4606,0.5223,56.41,34.4568,0.6126,56.25,,,,,,,,,,,,,
13001950100,6,9/17/2019 20:30,-04:00,15,11,17.5873,0.3165,55.57,23.3904,0.4187,55.86,,,,,,,,,,,,,
13001950100,6,9/17/2019 20:45,-04:00,15,11,16.1699,0.2978,54.3,21.1526,0.389,54.38,,,,,,,,,,,,,
13001950100,6,9/17/2019 21:00,-04:00,15,11,17.3347,0.316,54.86,35.0385,0.638,54.92,,,,,,,,,,,,,
13001950100,6,9/17/2019 21:15,-04:00,15,11,9.6832,0.1779,54.42,16.8343,0.3093,54.44,,,,,,,,,,,,,
13001950100,6,9/17/2019 21:30,-04:00,15,11,9.6832,0.1779,54.42,16.8343,0.3093,54.44,,,,,,,,,,,,,
13001950100,6,9/17/2019 21:45,-04:00,15,11,16.476,0.2968,55.5,35.0003,0.624,56.09,,,,,,,,,,,,,
13001950100,6,9/17/2019 22:00,-04:00,15,11,7.2828,0.1281,56.87,13.3355,0.2308,57.79,,,,,,,,,,,,,
13001950100,6,9/17/2019 22:15,-04:00,15,11,13.2435,0.2384,55.56,25.7884,0.463,55.69,,,,,,,,,,,,,
13001950100,6,9/17/2019 22:30,-04:00,15,11,4.8722,0.087,55.99,8.7365,0.1556,56.15,,,,,,,,,,,,,
13001950100,6,9/17/2019 22:45,-04:00,15,11,4.01,0.0736,54.49,7.1311,0.1308,54.53,,,,,,,,,,,,,
13001950100,6,9/17/2019 23:00,-04:00,15,11,1.6864,0.0309,54.54,3.5106,0.0643,54.57,,,,,,,,,,,,,
13001950100,6,9/17/2019 23:15,-04:00,15,11,16.2802,0.2743,59.36,49.2931,0.8265,59.64,,,,,,,,,,,,,
13001950100,6,9/17/2019 23:30,-04:00,15,11,24.851,0.4458,55.74,56.4109,1.0111,55.79,,,,,,,,,,,,,
13001950100,6,9/17/2019 23:45,-04:00,15,11,3.3553,0.0596,56.3,9.2971,0.1635,56.86,,,,,,,,,,,,,
13001950100,6,9/18/2019 0:00,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/18/2019 0:15,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/18/2019 0:30,-04:00,15,11,1.9795,0.0315,62.83,13.6337,0.217,62.83,,,,,,,,,,,,,
13001950100,6,9/18/2019 0:45,-04:00,15,11,1.8154,0.0293,61.91,12.5031,0.202,61.91,,,,,,,,,,,,,
13001950100,6,9/18/2019 1:00,-04:00,15,11,0.6117,0.0097,62.94,0.8818,0.014,62.94,,,,,,,,,,,,,
13001950100,6,9/18/2019 1:15,-04:00,15,11,2.2756,0.0389,58.43,9.0654,0.1552,58.43,,,,,,,,,,,,,
13001950100,6,9/18/2019 1:30,-04:00,15,11,0.1744,0.0028,61.21,0.1744,0.0028,61.21,,,,,,,,,,,,,
13001950100,6,9/18/2019 1:45,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/18/2019 2:00,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/18/2019 2:15,-04:00,15,11,0,0,,0,0,,,,,,,,,,,,,,
13001950100,6,9/18/2019 2:30,-04:00,15,11,5.5808,0.0969,57.58,36.6417,0.6358,57.63,,,,,,,,,,,,,
13001950100,6,9/18/2019 2:45,-04:00,15,11,5.3095,0.0886,59.91,9.1861,0.154,59.64,,,,,,,,,,,,,
13001950100,6,9/18/2019 3:00,-04:00,15,11,17.4313,0.2959,58.92,52.1056,0.8891,58.61,,,,,,,,,,,,,
13001950100,6,9/18/2019 3:15,-04:00,15,11,15.1899,0.2642,57.5,53.4075,0.9288,57.5,,,,,,,,,,,,,
13001950100,6,9/18/2019 3:30,-04:00,15,11,0.0032,0.0001,49.71,0.0032,0.0001,49.71,,,,,,,,,,,,,
13001950100,6,9/18/2019 3:45,-04:00,15,11,1.493,0.0236,63.28,3.2985,0.0521,63.31,,,,,,,,,,,,,
13001950100,6,9/18/2019 4:00,-04:00,15,11,3.8955,0.0649,60.05,25.9938,0.432,60.17,,,,,,,,,,,,,
13001950100,6,9/18/2019 4:15,-04:00,15,11,15.3111,0.2545,60.16,53.3853,0.8868,60.2,,,,,,,,,,,,,
13001950100,6,9/18/2019 4:30,-04:00,15,11,7.6963,0.136,56.58,26.6098,0.4701,56.61,,,,,,,,,,,,,
13001950100,6,9/18/2019 4:45,-04:00,15,11,12.0455,0.1905,63.24,41.2722,0.6524,63.26,,,,,,,,,,,,,
13001950100,6,9/18/2019 5:00,-04:00,15,11,44.4772,0.7755,57.35,74.3435,1.3092,56.78,,,,,,,,,,,,,
13001950100,6,9/18/2019 5:15,-04:00,15,11,47.5614,0.7951,59.82,82.1765,1.3677,60.09,,,,,,,,,,,,,
13001950100,6,9/18/2019 5:30,-04:00,15,11,53.4432,0.8855,60.35,102.6168,1.7154,59.82,,,,,,,,,,,,,
13001950100,6,9/18/2019 5:45,-04:00,15,11,27.3847,0.4501,60.84,54.1567,0.884,61.26,,,,,,,,,,,,,
13001950100,6,9/18/2019 6:00,-04:00,15,11,44.1797,0.8204,53.85,55.044,1.0191,54.01,,,,,,,,,,,,,
13001950100,6,9/18/2019 6:15,-04:00,15,11,51.2082,0.9608,53.3,66.9975,1.2828,52.23,,,,,,,,,,,,,
13001950100,6,9/18/2019 6:30,-04:00,15,11,60.5786,1.0633,56.97,80.7001,1.4209,56.8,,,,,,,,,,,,,
13001950100,6,9/18/2019 6:45,-04:00,15,11,64.8581,1.6132,40.2,110.1901,2.9048,37.93,,,,,,,,,,,,,
13001950100,6,9/18/2019 7:00,-04:00,15,11,60.9967,1.4257,42.78,73.1814,1.881,38.91,,,,,,,,,,,,,
13001950100,6,9/18/2019 7:15,-04:00,15,11,73.6131,1.5106,48.73,79.7188,1.7113,46.58,,,,,,,,,,,,,
13001950100,6,9/18/2019 7:30,-04:00,15,11,72.0156,1.2484,57.69,92.1888,1.5926,57.88,,,,,,,,,,,,,
13001950100,6,9/18/2019 7:45,-04:00,15,11,55.5418,0.9555,58.13,64.9741,1.102,58.96,,,,,,,,,,,,,
13001950100,6,9/18/2019 8:00,-04:00,15,11,53.0364,0.9324,56.88,67.1145,1.1697,57.38,,,,,,,,,,,,,
13001950100,6,9/18/2019 8:15,-04:00,15,11,59.2701,1.0117,58.58,72.3954,1.2249,59.1,,,,,,,,,,,,,
13001950100,6,9/18/2019 8:30,-04:00,15,11,52.7804,0.919,57.43,67.8974,1.176,57.74,,,,,,,,,,,,,
13001950100,6,9/18/2019 8:45,-04:00,15,11,58.5874,1.21,48.42,63.1336,1.3096,48.21,,,,,,,,,,,,,
13001950100,6,9/18/2019 9:00,-04:00,15,11,73.2526,1.2408,59.03,82.2508,1.4094,58.36,,,,,,,,,,,,,
13001950100,6,9/18/2019 9:15,-04:00,15,11,51.906,0.967,53.68,74.2275,1.3837,53.64,,,,,,,,,,,,,
13001950100,6,9/18/2019 9:30,-04:00,15,11,45.902,0.8308,55.25,65.1453,1.1686,55.75,,,,,,,,,,,,,
13001950100,6,9/18/2019 9:45,-04:00,15,11,51.8288,0.9171,56.51,61.3278,1.0756,57.02,,,,,,,,,,,,,
